556,,"Experience the ""Robinson Crusoe"" feeling and excitement, on some of Tobago's most secluded beaches. We drive along the one of attractive Caribbean coastline village and stunning beaches. Englishman's Bay is one of the featured beach, where you can spend time exploring, snorkeling, or just relaxing on the calm shore. A gentle drive back down to your hotel or cruise ship is also offered for free. "
557,,"Discover the secluded Damajagua Waterfalls, tucked in the hills of the Dominican Republic's Northern Corridor, on this full-day trip from Puerto Plata. Explore the twenty-seven pristine falls, cascading over limestone, with your local guide. Get a short safety briefing, then jump, swim and slide down natural waterslides. Lunch, beverages and round-trip transportation from Puerto Plata hotels are included."
559,,"This private and completely customizable tour lets you call the shots. With a local guide, visit sites of your choosing. Possibilities include Dunn’s River Falls, the Bob Marley Museum, Luminous Lagoon, Rick’s Cafe, or the Appleton Estate for a rum tour. Stop for drinks, snacks, or photo opportunities, listening as your guide tells you about the sights along the journey."
560,,"You will have an experience of a lifetime as you may play and swim with the dolphins, turtles and manta rays. The tour includes a barbecue, where we grill your own catch (chicken also provided). Enjoy some local dishes and drinks at the open boat-bar - 5-star fun, frolicking in the sun."
561,,"Make the most of your Freeport shore excursion, and combine multiple activities in a single, half-day tour. Meet your guide at the port, and transfer via air-conditioned vehicle to the Port Lucaya Marketplace. Pick up your battery-powered bicycle, and set off on a speedy zip through town. Then, head to the Junkanoo Beach Club, where you’ll have the chance to snorkel, kayak, try out stand-up paddleboarding, and more. After your beach excursion, return to the port."
562,,"While most waterfall tours from Montego Bay only stop at Dunn’s River Falls, this tour includes a visit to a second waterfall, the lesser-known Chuck Norris Secret Falls. There, you can hop on a rope swing, splash into natural pools, and hike in the rain forest. You also have ample time at Dunn’s River, Jamaica’s famous natural attraction, where your guide leads a climb up a series of waterfall pools."
563,,"Immerse yourself in ancient and modern Bahamian culture during this private tour. You'll have a guide dedicated to you and your party, who will share commentary about the islands' history as you travel. Round-trip transportation makes this multi-stop tour easy. Booking a private tour means you'll have plenty of time to ask questions and can move at your own pace."
564,,"See the best of Nassau and Paradise Island during a morning or afternoon ATV tour with an expert guide. Drive your own 3-passenger Can-Am Outlander 450 Max ATV or ride as a passenger and cruise along the scenic coastline. Visit highlights such as Fort Charlotte, the Queen's Staircase, the Straw Market, and Atlantis. This leaves just enough time for a beach break and lunch at Charley's Philly Steaks."
567,,"This tour is a perfect if looking to get away from the large crowds, our small group tours offers relaxation and all the sights and delights from the far side of Grand Cayman."
568,,"The Tet Paul Nature Trail is one of St. Lucia’s most beloved walking trails. A tour Offering a unique combination of history, adventure, exquisite plant life, and breathtaking scenery, the trail is on the must-experience list for many of the island’s visitors."
570,,"Explore Jamaica’s Blue Hole Falls without getting lost on this personalized excursion from Ocho Rios, a great choice for nature lovers and first-time visitors with limited time. Dive into a bright azure swimming hole and hike to the top of a cascading waterfall with a guide. A stop at Jamaica’s oldest hydroelectric plant and a sightseeing tour of Ocho Rios are also included."
573,,"Discover the best of Bonaire during this 3-hour sightseeing bus tour. Begin in the capital city of Kralendijk and discover the key landmarks of the island including the salt mines of Cargill, the old slave houses, Goto Lake, and many beaches. Learn about the history of this small Dutch island from your tour guide and end the tour with a tasting of the island’s cactus liquor."
582,,"Travel by catamaran and speedboat to idyllic Saona Island on this full-day drip from La Romana. Relax on the pristine beach, swim in the aqua waters and seek shade under picturesque palm trees. Enjoy a barbecue lunch on the beach before spending some time playing beach volleyball or learning the merengue. On the ride back to La Romana, enjoy an open bar aboard the boat. Round-trip transportation from hotels in La Romana and Bayahibe hotels is included."
583,,"this tour is both exciting ,informative educational and fun, for all age group especially kids.A nice beach location away from all the Hussle and bustle of Nassau down town ,get away and absorb the feeling of island life in a safe and friendly environment while learning to speak the bahamian dielect"
586,,"Set sail for a relaxing day on the Caribbean Sea on this catamaran cruise from Providenciales. Sail along Grace Bay while looking out for dolphins, then jump off board at a prime snorkeling spot to explore the underwater world and spot iguanas at Little Water Cay. Afterward, enjoy some rum punches with lunch before returning."
589,,"Enjoy personalized attention and get a strenuous workout on this half-day private mountain biking tour for advanced riders. Your dedicated guide will tailor your itinerary and select a route according to your preferences. Along the way, learn about the island and stop to admire scenic coastal and interior views. Water bottle and round-trip hotel or port transportation included."
597,,"Take an introductory scuba diving course in Montego Bay that is ideal people who want to try diving without committing to a long certification course. This half-day experience includes one theory session, one pool session, and one dive in Jamaica’s warm waters. This course does not provide PADI certification, but it allows you to start diving and find out if you want to do more."
599,," This activity is unique because it is a mix between relaxation and wild surfing in the heart of nature. Our circuit is wild and planned by our instructor to offer you exclusivity. You would not find other groups practicing the same circuits. Exploring, surfing and practicing stand up paddle in natural places are our passion and we have been practicing these activities on our islands for more than ten years and it is with pleasure that we share them with the participants."
600,,"Explore the Jamaican countryside in just a few hours on this high-intensity ATV off-road adventure in Sandy Bay. Speed along rugged dirt trails past farming villages and citrus groves, and discover some of Jamaica’s native plant and animal life. That leaves enough time for your quick visit to one of the island’s oldest Presbyterian churches and photo ops at a mountain viewpoint 2,200 feet (670 meters) above sea level."
601,,"This tour allows visitors to explore some of the most frequented attractions located on the Western and Northern parts of Grenada. Sites include: Halifax Harbor, Concord Waterfalls, Gouyave Nutmeg Processing Station, Diamond Chocolate Factory, Victoria; Mt. Rodney Beach and Copeland Beach, Sauteurs; Leaper's Hill and Welcome Stone. "
603,,"Hop on a catamaran and sail out to Anguilla and Prickly Pear with this tour from St Maarten. You'll start with Prickly Pear, where you'll get the chance to snorkel among native marine life. You'll then grab lunch at a beach-facing restaurant before continuing to Anguilla for more snorkeling and swimming still before returning to St Maarten at the end of the day."
612,,"Visit Magen's Bay Beach, consistently named one of the world's top beaches, during this excursion in St Thomas. After pickup from your hotel or cruise port, hit the sand for fun, relaxation, and sunshine. Go swimming in the turquoise waters, or just relax on the beach and take in the tropical ambiance. You can also explore a nature trail to look for nature birds and plants."
616,,"Spend a full day at Bob Marley's former vacation home, now a resort, with this adults-only day excursion. You'll head out from Nassau to the Bob Marley Resort on Cable Beach, where you'll have the chance to swim, lounge on the beach, sip cocktails, and try out all sorts of hearty dishes. While at the property, you can also tour a private gallery full of Marley-related memorabilia."
625,,"Make snorkel stops at three of Aruba's top locations on this morning snorkel tour from Oranjestad. Enjoy views while sailing along the Palm Beach coast. Then, head to one of the Caribbean's largest shipwrecks to explore the underwater world. Additional stops in Boca Catalina Bay and Malmok Beach give snorkelers a comprehensive picture of the island's marine life. Included lunch and open bar round out the morning."
629,,"Explore the western coast of St. Lucia on an exciting, full-day land and sea tour. Hop aboard your own dune buggy and follow your guide to Soufriere and see the Toraille Waterfall, the mud baths, and the ‘drive-in volcano.’ Sit down to a delicious buffet lunch at the Morne Coubaril Estate before boarding a catamaran to sail around the island and return to the Rodney Bay Marina."
633,,"Get up close to Caribbean reef sharks on this thrilling, half-day shore excursion. After your cruise ship arrives in Nassau, set off to begin your 2-tank dive. Enjoy a ‘free swim’ with sharks on one of Barbados’ beautiful walls, then sink to the ocean floor to watch sharks as they feed. If you’re a certified diver traveling to the Bahamas on a cruise, this shore excursion is perfect for you."
635,,"Families with young children will love this half-day sail along the coast of Providenciales hosted by popular ""Sesame Street"" characters. Eat breakfast and then sing and dance with life-sized Elmo and Zoe, which will keep the kids entertained while the adults enjoy the views."
637,,"Explore the underwater world of the Caribbean Sea on this guided drift snorkel trip. Visit two different snorkel locations, observing the abundant marine life in each. Your host serves homemade snacks along the way, and when the snorkeling is done, break out the rum punch for the ride back to the marina."
638,,"When your cruise ship docks in St. Lucia, explore the island on a boat cruise of the northern waters of Rodney Bay and Reduit Beach. With a small group, visit parts of the island away from the customary crowds. Spend time on the less-visited Reduit Beach, where you can engage in a variety of water sports or just relax."
648,,"We'll take you along the North Coast passing various attractions and major land marks. You will be duly informed by your driver as to where you are. You are free to ask questions as we seek to make your tour engaging and entertaining. We will not be in a rush as the day belong to you.
"
650,,The Blue Dream Flyer is an exceptional fast and amazing powerboat that was built for speed and comfort. Let her take you around the islands with your own personal captain for the day as you take in the breathtaking views of the Virgin Islands.
651,,"seeking something different or unique , well our walking tour is the package for you. experience what our beautiful town full of rish history has to offer while dining at one of our local restaurant known for its menu of local cuisines."
655,,"Get a comprehensive tour of Grenada from Grand Anse. Over the course of 4.5 hours, journey through the island's lush interior to learn about the cultivation and use of nutmeg at the De La Grenade visitors' center, explore St. George's, and check out Fort Frederick. Wind up with some local rum samples at Clarkes' Distillery. Hotel pickup and drop-off included."
656,,"Swim in natural pools fed by rushing waterfalls on this guided, full-day hike into the rainforest of Grand Etan National Park. Descend from high in the hills along the trails and into a valley among the birds and monkeys who live here. Basque in the colourful flowers and green vegetation as you follow your guide to the twice cascading falls to swim in its cool and colourful pools."
658,,"Combine food and culture with visits to George Town and Camana Bay on this tour in the Cayman Islands. Explore the waterfront in George Town and taste some of the best local foods, including authentic island cuisine from hidden gems you might not find on your own. Listen to your guide's commentary on the island's rich culture and culinary heritage, meeting some of the chefs and owners of local establishments."
663,,"Make the most of your time in the US Virgin Islands with this private boat charter and snorkeling trip. You’ll be in the care of a captain with intimate knowledge of the islands and their surrounding waters; he or she will help you develop an itinerary to suit your interests. You can sightsee, beach hop, snorkel, and swim at your own pace for the duration of your charter."
664,,"Make your jet ski experience a unique one : discover the amazing landscapes of St. Maarten Dutch and French Sides and their breathtaking Caribbean waters. Professional service, friendly team and unforgettable memories guaranteed ! As you will have a guide, no boat licence is required."
669,,"Drive your own inflatable Reef Rider boat to explore the West Coast of Antigua. This 10-foot (3-meter) boat is compact enough to access the smallest and shallowest lagoons, teeming with marine life. Slip on the provided mask, fins, and snorkel to dive in and see the wrasse, stingrays, lobster, and parrotfish that inhabit the reef. A guide accompanies your group the whole time to ensure your safety and comfort."
675,,"This tour is unique because of the its beautiful rustic scenery of the east Coast, luxurious west coast and beaches. "
676,,"‘Get your feet wet’ by learning to scuba dive during 3.5-hour introductory underwater experience in San Juan. Take this non-certification program at the Caribe Hilton Hotel, allowing you to explore the basics of scuba by participating in a short class, experiencing a pool demonstration and finishing with an introductory dive just off the hotel beach."
682,,"Explore St. Maarten without the hassle of planning on a small-group day tour with round-trip transport from the Philipsburg cruise terminal. In addition to navigating, your guide ensures you visit the island’s top landmarks and hidden gems, from Airport Beach to a local Marigot bakery. Complimentary drinks and convenient departure times make this a popular choice for visitors docked at Philipsburg port."
687,,"This tour offers you a unique experience of Grand Cayman giving you all the sights and delights this Island has to offer as well as a couple of hours at the famous Rum Point beach.

It is a great way to see the Island when in port for the day."
688,,"Add an extra layer of relaxation to your vacation on a sunset sailing cruise from San Juan. It’s the perfect opportunity to take a break from the traffic and city crowds. With space for maximum six passengers, your evening experience is guaranteed to be intimate. The sun, sea, and shore are the perfect backgrounds for your vacation portraits. Unlimited beer, wine, and soft drinks are served on board the boat."
689,,"Explore Grand Cayman’s marine wildlife and gorgeous coastline with a private boat charter that’s customized for you. Whether you’re sunbathing on deck or swimming from the side, the trip can be as active or relaxed as you want. Using provided snorkeling equipment, slip into the clear water to search for the Atlantic stingrays, bright coral reefs, and colorful schools of tropical fish that can be found along the coast here."
696,,"Nature lovers: experience the thrill of swimming around the Blue Waterfalls (Bassin Bleu) of Jacmel. Jump and slide down natural water slides etched out of limestone, and marvel at five of the seven waterfalls nestled in the hills of this southern Haiti treasure. The 6-hour excursion includes round-trip hotel transport by air-conditioned minivan."
697,,"Customize your snorkeling expedition from Nassau on this private half-day charter. With a dedicated captain and use of snorkel equipment, explore the underwater world at a few of the Bahamas' best snorkel sites. Learn about the marine life and underwater flora from your crew; a private tour means you'll have plenty of time to ask questions."
705,,"Spend the day snorkeling on this speedboat tour of St. Maarten. On this small-group tour, the guides assist you in the water and help you identify fish and coral species as you’re snorkeling. On board, hear about the island’s modern and historical highlights. Enjoy snorkeling at your own pace without being rushed to return to the boat."
716,,"This tour starts with a 15 minutes tour of the Fort Charlotte, then we'll drive along the Leeward side of the Island to the beautiful Dark View Falls, where you will be able to hike the short trail and bath under the falls. Finally relax and enjoy a soak at the Buccament Bay. "
735,,"Cruise along the coast of Nassau aboard your own private yacht on this personalized excursion, ideal for couples or those celebrating a special occasion. Opt to cruise to Rose Island or to secluded beaches, far away from the crowded tourist spots, and customize your itinerary according to personal preference, choosing from activities such as deep sea fishing, in-shore/light tackle fishing, and snorkeling."
741,,"Learn to kiteboard with a friend while on vacation in Turks and Caicos during this 2-hour lesson. With a certified kiteboarding guide to supervise and instruct you, even beginners can feel safe and comfortable. You and your friend (of a similar skill level, and no more than 50-pound weight difference) will share the attention of the instructor for a budget-friendly lesson option."
743,,"Enter the amazing world Caribbean rum at Grenada’s oldest purveyor on this half-day, guided tour to the River Antoine Rum Distillery. Follow your rum expert around the facility built in 1785 and hear about the traditional methods still used to make rum today. Clear your palette and sample several rum varieties learning to distinguish nuanced flavors and notes before catching your ride back to St. George’s."
