id,text,location,type
https://www.airbnb.com/experiences/194874,"Explore the ancient city of Ayutthaya, a World Heritage Site, by train from Bangkok. You will meet your group at Bangkok’s impressive central train station where we jump on a train to Bang Pa-in. The tour will start with the 17th century Summer Palace. Inside the palace, you will see a perfect blend of oriental and western architectural styles. 

After that you will take a boat out of Bang Pa-in island, heading to the old capital city, where we will see local people who are still working and thriving on farming and agriculture. Upon arrival you’ll enjoy lunch, then it’s time to start exploring Ayuthaya by bike. Visiting Wat Mahathat a ruined temple typical of Ayuthaya and famous for the Buddha head engulfed in a tree trunk. 

The tour will then take you to explore the Ayutthaya Historical Park, visiting Wat Rachaborana with the main Stupa is one of the finest in the city. in the city.","Bangkok, Thailand",Art and culture
https://www.airbnb.com/experiences/2060798,"There’s no better place to have your Samurai Experience than in a city with a real castle from the feudal era!

First take a tour of Matsumoto Castle, one of only five castles designated a “National Treasure” of Japan! The castle walls contain the oldest original five-tiered, six-story castle tower that still exists in Japan today.
During your visit, discover Matsumoto city’s ancient Samurai history!

Then experience a live hands-on Samurai Sword Fighting activity!
Choose the colors of your own outfit. Then select your swords! The staff will dress you like a real Samurai Warrior! Learn how to handle a sword and after practicing some moves, you can have your stage combat recorded on video. With the decoration and atmosphere you’ll think you set foot onto a movie set!

Become the star of your own Samurai story!
Other things to note
Please note that the stairs to reach the top of Matsumoto Castle’s tower are steep and narrow.","Matsumoto, Japan",Art and culture
https://www.airbnb.com/experiences/1058221,"This experience is for everyone who is looking for a therapeutic, beautiful, creative moment in their life:) 
Art therapy helps to promote lasting health for the integration of physical, mental, emotional and social functioning. Using the arts in this way we develop the capacity to give shape and form to thoughts, emotions and life experience :)
I  will welcome inside the beautiful Tandem therapy center, located at the hart of Barcelona. From there we will come inside the center which has lovely cosy room,  and we will relax a little while having tea and we will ready to start  the Art therapy session, were you will be abel to use different art materials as a tool to self-expression and gain access to your inner resources for creativity and  self-discovery. At the end you will have a pace of art ( interior treasures)  for your self.  Studies show that  among the wonderful affects of art therapy is that you feel more empower as a person as creativity helps build the self-awareness and self-esteem necessary to tackle various social situations and life challenges:) for more information about the  benefit of Art Therapy check my website :) https://expressiveartthera.wixsite.com/valentinacreativeart
 If you want to book your experiences at another time, please let me know to arrange it for you.
Other things to note
The art therapy sessions are personalisd and for make shore the disponibility please ask me before booking. Also if you are looking for another time please let me know and will make my best to arrange the best time that suit your needs :) thank you!","Barcelona, Spain",Wellness
https://www.airbnb.com/experiences/1548583,"HI, I'll teach you how cook your Italian meal:quick, easy and tasty. 
With my tricks when get home you will amaze your guests.. 
I'll open the doors for you  of my chicken studio offering  a nice glass of Prosecco. 
Eating some snacks I'll give to you a short briefing  of the Italian and regional dishes and wines. You'll start preparing the bruschetta (Italian rosted bread) with garlic and fresh tomatoes and vegetables.
We'll make  pasta from the scratch.. eggs, floor  and  your hands !
Don't worry everybody can do it and every one of us can be a Chef! 
I'll  teach you how to cook pasta in roman way: amatriciana or cacio and pepe or gricia and my family's  recipe "" the lemon/carbonara"" which come from my  bis-nonna. You'll learn the technique of ""mantegatura"" namely how to fix sauce with pasta using the pan. We'll eat together and tast tree different Italian wines.
ops somethings missing ..the dessert! don't worry we'll do it in a simple way  just ask me what you wish..
To finish in Italian style coffee made with moka and home made Limocello.","Rome, Italy",Food and drink
https://www.airbnb.com/experiences/1270677,"*Since restaurants in Rome are closed after 6:00PM due to Coronavirus, have a personal chef come straight to you to prepare a homemade meal 

*In case you don’t have a kitchen or staying in a hotel, I can deliver a homemade meal straight to your place

Seeking the most authentic Roman cuisine? Want to surprise your significant other or celebrate a special occasion?! Whether you’d like to help side-by-side prepare the meal with me, your personal chef, or you’d like to walk through the door to find a fully prepared dinner waiting for you, I will be happy to accommodate your request. No matter how small or unequipped the kitchen is at your place! 

The experience requires no effort on your part. From shopping to prep to cleaning up afterwards, I’ll take care of everything and will make sure this will be one of the most memorable food experiences during your Roman Holiday. 

Savour a traditional 4-course Roman meal prepared by your personal chef. Start the feast with an antipasto, followed by a classic pasta course, and then traditional Roman meat course. End the evening on a sweet note with a traditional crowd pleaser, tiramisù. The whole meal can be accompanied by an excellent bottle of Italian wine upon request.

*I am happy accommodate vegetarians & vegans :)

The price of this experience is for meat. If you want fish or personalized menu, please let me know in advance","Rome, Italy",Food and drink
https://www.airbnb.com/experiences/1306178,"We will be making and baking bread, learning the recipe and reviewing the equipment and materials required.
1. We start the day with morning tea, to get know one another and settle in.
2. As this method  can take 24 hours, I will have started the whole process earlier. We are up to the bulk fermentation stage, so you will be turning the dough.
3. After the bulk fermentation, we are up to pre-shaping the loaves and leaving them to bench rest while we prepare the baskets (bannetons). 
4. Now we move to the final shaping. We shape the loaves and then transfer them to the prepared baskets, ready for the final rise.
5. Time to review the recipe, the equipment and the magic of the sourdough culture. Time also to heat the oven ready for baking.
6. Cook the bread. Wait for that lovely smell of baking bread. Check for the oven spring - has it risen as we want? Pull it out of the oven and admire the beautiful finished product. How long can you wait until you have to cut it, butter it, and eat?
7. Take your bread home - enjoy, and start baking at home using your learned experience. Get back to me for ongoing support or advice. Join my baking community via my Facebook group - Banksia Bread.","Far South Coast NSW, Australia",Food and drink
https://www.airbnb.com/experiences/27662,"I'm excited to take my guests to one of “Shibuya style” supermarkets. I show you and explain seasonal produces,  Japanese seasonings, and pantry items in Japanese kitchen. From this part of experience, I'd like my guests to discover what Japanese eat everyday, and the fundamental ingredients of Japanese cuisine. And more, I hope that  from this experience of visiting a market with me is a chance to see how Japanese food market is presenting products, how Tokyo locals shop, and “food culture” behind the products. After visiting the market, we move to my cooking studio by taking a train two stops from Shibuya or walk depending on weather. Class menu changes slightly with seasonal vegetables, but the menu in this experience is always Japanese home cooking 101. I want my guests to learn where is “umami” comes from and how to create it. And, recipes are very simple to cook and ingredients can be found in your city so that you can recreate the class menu easily for your friends and family.  Menu is Karaage, corn rice, miso soup, three other side dishes. My goal for this cooking class is my guests will be able to cook delicious miso soup in their kitchen after my class! Class menu is not created for vegetarian, but can be accommodated as much as I can. BUT, smoked bonito is always used in broth in this class. I also offer “Ramen at Home” and “Vegetarian Ramen and Gyoza” class.
Other things to note
My menu is fixed ahead, some ingredients are purchased a day before also pick up in the market. Vegetarian request can be made, BUT smoked bonito cannot be removed in class. I have Vegetarian Ramen Class for vegetarian guests. If age under 12, price is a half. Please message me on booking which kids","Tokyo, Japan",Food and drink
https://www.airbnb.com/experiences/180370,"If you want some amazing Instagram photos of your trip to NYC and don't have a lot  previous experience in front of the camera this is definitely the experience for you! I will show you the best dumbo/brooklyn bridge photospots and help you relax in front of the camera giving you poses and things to do making sure you get those insta-worthy photos :)

Within five days your photos have been edited to perfection, uploaded to your online gallery and ready for you to share with family and friends!
Other things to note
Please be on time!! If you are more than 10 minutes late you will miss the photoshoot since we keep moving around.","New York, United States",Art and culture
https://www.airbnb.com/experiences/1266441,"A lunch cruise offers travellers an opportunity to enjoy a pleasant canoe/shikkara cruise along with delicious lunch from one of the backwater restaurants. Apart from the cruise and lunch, travellers will get the opportunity to explore the local life and opportunity to visit local families and experience unique village life and activities related to backwater life. Lunch cruise is a must-do activity for food lovers.","Kumarakom, India",Transportation activities
https://www.airbnb.com/experiences/1024931,"Go and Get on the Water! 
Fish the back country and Flats of Southwest Florida  home to many species of fish 
Redfish, Snook , Trout And Tarpon!
Explore and hike through the trails and beaches  of the exclusive islands right on the Gulf of Mexico 
Please Note our Minimum is 400$ 
Private Charter Only 
Up to 4 Person(s)","South Florida Gulf Coast, United States",Sports
https://www.airbnb.com/experiences/260048,"Salida del Hotel kaktus Albir, situado en la playa del albir, recorreremos la bahia en direccion al faro, parando a sumergirnos en la cala la mina, antigua mina de ocre de ahi seguiremos ruta hacia el faro del albir, nos adentraremos en cuevas naturales y rincones espectaculares.","Costa Blanca, Spain",Sports
https://www.airbnb.com/experiences/230129,"Imagine a feast of flavors as you walk through the center of Rome. Enjoy this original itinerant lunch or dinner that Roma Gastronómica has prepared for you. Get ready to eat deliciously as you discover emblematic landmarks of the Eternal City.

In a boutique ambiance, hand in hand with a local expert, you will make several pit stops in places awarded by the most prestigious international gastronomic critique and shops that are part of the history of the city. Just like generations of Romans, you will enjoy the taste of their specialties and toast with delicious Italian wine. 

We will make a tasting in an authentic “cheese boutique” to appreciate the differences between cow, goat and sheep cheese. But if your strong suit is cold cuts, get ready! We will visit a shop that has become a legend: a family-owned centennial place that hand makes all their products.  Absolutely delicious! 

Pizza? Yes, of course, Roman style. Now you’ll know why it is different from Neapolitan pizza. Pasta? Yes, the most typical one, comfortably sitting and with a good glass of wine overlooking a famous piazza. Here, you will learn about typical recipes, and the difference between trattoria, osteria, and ristorante.

Join us and learn all about the typical dishes of the city, eat like a real Roman, and take home all the tips about where and what to eat in Rome.

Vegetarian and non-alcoholic versions are available.
Other things to note
Let us know if you are allergic or intolerant to any type of food.

Be prepared for a delicious and complete meal.

If the tour of your interest is not available or there were no available places, please contact us. We'll try to find a solution for you.

Please reach the meeting point 5 minutes before the departure time.","Rome, Italy",Food and drink
https://www.airbnb.com/experiences/696988,"NOTE: This is a full day tour, we leave from Agra at around 8am and back by 4pm. This tour is ideal for those of you who plan to spend more than just a day in Agra. If you like architecture, history, off the beaten track places then you would thoroughly enjoy this tour.
During this tour we will be visiting three Hindu temples (6th to 10th century) within two hours driving distance from Agra. I have named them 'The Bateshwara Temple Circuit' which comprises of Bateshwara Temples (ruins like Angkor Wat in Cambodia), Garh Padhavali (carvings) and Mitawali (inspired the design of the Parliament House in Delhi). The temples are devoid of mass tourism. The area had a bad reputation for bandits but they are long gone leaving behind some incredible Indian history and architecture. 
Our first stop will be the Bateshwar Temple ruins followed by Garhi Padhavali and finally Mitawali temple.
Due to the remoteness of this location, roads may be bad and tourist friendly facilities are not like those in Agra or Delhi. You will need to have a flexible and patient mindset. But hopefully after seeing these beautiful ancient temples you will forget the pains it took to get here. Thank you
Other things to note
Please message me before you book this experience. Due to corona we will be driving to the temples in separate cars, if you need help booking taxis let me know. I can help connect / book reliable taxis once you book my experience. Road conditions may be bad in patches, please be patient","Agra, India",Art and culture
https://www.airbnb.com/experiences/1253697,"Wir werden uns zuerst einige der bekanntesten und schönsten Street Art Kreationen in Barcelona anschauen .
Über 20 verschiedene Künstler und ihre Geschichte werden hierbei vorgestellt und erklärt wie sich Streetart über die Jahre in Barcelona etabliert und weiterentwickelt hat.

Danach werden wir zusammen eine Wand bemalen!
Du wirst dein eigenes persönliches Kunst Gemälde erschaffen !
Eine unglaublich schöne  Erinnerung die man für sein ganzes Leben hat ! 

Also finde den Entdecker in Dir und begleite mich auf dieser einzigartigen Entdeckung . Eine Menge Erfahrungen und Geheimnisse warten auf dich !","Barcelona, Spain",Art and culture
https://www.airbnb.com/experiences/143660,"We'll walk a part of Whistler Village, beginning at the Olympic Rings and ending at Rebagliati Park. Being Whistler locals and published photographers, Roberto (sometimes joined by Bella) will help you capture your vacation in beautiful, high-res photos. We will share insider knowledge of our world-class resort town while shooting unforgettable photos of you in the village, then onto a beautiful forest and picturesque covered bridge.. 

We love photographing and filming families and would be delighted to to capture yours! Are you a couple? We've got just the perfects spots to capture the love! Getting engaged--or recently engaged? We'll capture the magic! Alone? Let's take some wonderful portrait shots of your vacation! Everyone is welcome! We'll be providing each guest with 30 photos. I'm flexible, just let me know what time and day works for you and I'll open-up a time slot for you to book.","Whistler, Canada",Art and culture
https://www.airbnb.com/experiences/338002,"We have made all the necessary adjustments to keep our experience a safe and enjoyable indoor activity for our students and staff.  Your experience at our studio will still remain the same - making memories, making art, and having fun! 

NO EXPERIENCE NECESSARY....

When you step into Loop of the Loom, light music and cheerful colors invite you to a pre-set loom waiting for you.  In this experience, you will create your own tapestry in our peaceful and meditative zen weaving dojo.  Within a minute you will learn to start weaving by yourself.  Don’t worry—it’s very easy and fun!  As your session progresses, we will be on hand to answer any questions and help any time you need us.

ZEN WEAVING IS YOUR CREATIVE JOURNEY.

Be open-minded and follow what you like.  Relax…this is ""Zen weaving"".  It will allow you to find tranquility and relaxation in the rhythm of movement and color. 

NO MISTAKES! 

You can weave as freely as you like.  Unlike conventional weaving, we don't teach you how to make fabric like machine made. We always try to do what only human beings can do.  Let your creative mind find your true self through playing and exploring with yarns from over 500 colorful and natural materials.

TIME FLIES WHEN YOU'RE HAVING FUN!

In a two hour session, you can complete a tapestry-size woven piece to take home!","New York, United States",Art and culture
https://www.airbnb.com/experiences/92154,"Tokyo is one of the best cities in the world. It's a hodgepodge of various and exciting experiences that anyone can enjoy. If you relish participating in the unique and unusual, join this cycling excursion to see cooler things than typical temples and shrines. First, you will see the one and only museum that specializes in parasitic insects. The museum is filled with detailed bodies and information that will definitely please the curious and the entomologists. In the museum, you can stroll around on your own leisure. (Please note that the museum close every Monday and Tuesday). Afterwards, we'll check out the weirdest vending machine ever. There are many odd vending machines in Tokyo, and I'll show you the most bizarre one in all of Japan. Then, we'll climb up to Mt. Fuji in a weird way, and have a rest.  We can have some local snacks and sweets if you like. This tour will definitely bring out a lot of laughs. It's very photogenic, so don't forget your camera—taking photos and videos is highly recommended! 

During cherry blossom season (end of March – beginning of April), you will see the stunning view along the river. 

https://ktcorporation.wixsite.com/luxurytokyo/one-only-weird-tokyo-bike-tour-1

Another bike tour
https://www.airbnb.jp/experiences/180194
Other things to note
It's a easy ride, but riders should be in decent shape and BE ABLE TO RIDE  A  BIKE WELL.
If you don't find an available date, I'll find a time. Feel free to contact me.","Tokyo, Japan",Transportation activities
https://www.airbnb.com/experiences/1515675,"For children and adults who want to make beautiful flights over the largest artificial lake in France ""Serre-Ponçon"".
This aerial ride starts from the Dormillouse plateau to Serre-Ponçon lake via the hilltop village of Saint Vincent Les Forts, a real treat where different landscapes pass under our feet.
Duration between 20 and 25 minutes.
Other remarks
Hello, call us to organize your baptism as well as possible.","Hautes Alpes, France",Sports
https://www.airbnb.com/experiences/1095406,"We start from Post Office, move from Sao tome to Fontainhas talking about history, culture, architecture and food and also some interesting facts and stories. We also stop by a local bakery and go through some beautiful lanes of the Latin Quarter. We visit an Indo-Portuguese styled houses and meet the owner as he shows you around.
Then we move from Panjim Church towards Adil Shah Palace and stop at post office where we have a secret waiting for you!","Goa, India",Art and culture
https://www.airbnb.com/experiences/1837559,"I offer you an unforgettable car ride to discover Marseille the starting point will be the Saint-Charle gare station, we will go together to the creeks ""les goudes"" through the best spots, the corniche, Prado beach, valons des auffes


duration of the walk: 3 hours","Marseille, France",Transportation activities
https://www.airbnb.com/experiences/1447799,"Get in, take off, enjoy!
Welcome on board with Pilot Yves.

The Whistler Glacier Tour:
Duration: approx. 2 hours

Detail:
- we taking off from Boundary Bay Airport
- with heading north over the Vancouver suburbs
- then further north via the ""India Arm"" inlet
- now we dive into the wonderful mountain world of BC. If you're lucky, you'll discover some wild animals.
- over the Garibaldi Provincal Park and the lake with the same name as well as the beautiful glaciers.
- the most famous ski area and the associated city of Whistler are flown over.
- we follow Hwy 99 back over Squamish along the coast back to Vancouver
- as a conclusion we fly over Stanley Park and Downtown Vancouver (harbor, Canada Place, Stadium, Granville Island etc.)
- and land safely in Boundary Bay Airport.

Contact me,
Pilot Yves looking forward to your inquiry.
Other things to note
The flight is carried out under visual flight conditions. If the weather is very bad, I have to postpone or cancel the flight.  Safety always comes first!","Vancouver, Canada",Transportation activities
https://www.airbnb.com/experiences/1428914,"Enjoy skiing on this true mountain with professional and amateur tracks.

We will go to one of the most famous mountains around Quebec we will rent the equipment which will cost $ 40 to pay at the recreation center and we will enjoy more than 40 snow slopes where you can receive a simple special training for beginners and lovers of snow sport.
Lots of snow and incredible landscapes where you will make your visit to Quebec something unforgettable

Cost per park entry is $ 30 CAD (included)
.
More equipment rental of $ 40 to be paid at the park reception.
Other things to note
Although we will rent ski equipment, it is necessary to wear sports glasses and comfortable and waterproof clothing.","Quebec City, Canada",Sports
https://www.airbnb.com/experiences/1945175,"Durante esta visita guiada nocturna conocerás Madrid bajo una perspectiva diferente: aprenderás leyendas, historias y misterios que te harán ver la ciudad con otros ojos.

El guía te contará aquellas leyendas que se han mantenido a lo largo del tiempo y han llegado hasta nuestros días, descubrirás los misterios más desconocidos de los edificios singulares de Madrid y podrás saber en qué casas han ocurrido los más terroríficos sucesos paranormales. 

El tour comenzará desde la Plaza de Oriente para seguir en la zona del Madrid de los Austrias y todo el entorno de la primitiva ciudad medieval.  Tras descubrir estos antiguos rincones, llegaremos a la centenaria Plaza Mayor donde descubriremos detalles y anécdotas que siempre estuvieron ahí pero nunca creíste que pudieran existir.

Pasaremos el Km0 del país, la famosa Puerta del Sol, y luego descubriremos algunos secretos del edificio sede de la Comunidad de Madrid y proseguiremos recorriendo las calles de la ciudad hasta llegar al final del itinerario que seguramente habrá cambiado tu visión de Madrid.
Otros aspectos destacables
Deben llevar calzado y ropa cómoda y estar preparados para caminar.","Madrid, Spain",Art and culture
https://www.airbnb.com/experiences/2163147,"You will experience the Jindaiji area, which is famous for its soba, the vast Jindai Botanical Garden where you can enjoy seasonal flowers and trees, and the experience of painting unglazed vessels yourself. Jindaiji is the second oldest temple in Tokyo. It is a very tasteful temple surrounded by spring water and nature. We will guide you through Jindaiji Temple with explanations. And there are many soba shops around it. Let's enjoy delicious soba at noon. You can also eat dumplings and sweets from Monzen-cho. Chofu is actually the city where Shigeru Mizuki, the creator of GeGeGe no Kitaro, lived for 50 years. You can also enjoy the goods shop and Yokai Gallery related to Mr. Mizuki here at Jindaiji Temple. Let's enjoy Mizuki Yo-Kai World together.
You will also experience making a unglazed vessel by designing it yourself, painting it, and baking it. Of course you can take it home. Let's make the only original vessel in the world.
After Jindaiji Temple, head to Jindai Botanical Garden. We will guide you through the vast botanical garden with seasonal highlights. The rose gardens in autumn and spring, the autumn leaves garden, and the plum garden in early spring are spectacular. It's my favorite place, but I'm sure everyone will enjoy a peaceful and peaceful time in this park.","Tokyo, Japan",Art and culture
https://www.airbnb.com/experiences/1765073,"You will be welcomed with a cuppa, come share with me your story! I'll give a brief introduction to what Shamanic practices are all about, I'll explain about how a Shamanic Energy Healing and spiritual guidance works, you can  even come prepared with questions or none at all! 

Then I will call upon Spirit and open sacred space to commence the Shamanic Journey and Healing process for  you - Let's see what wisdom and guidance Spirit has to bring through for you! This can include a brief reading into your energy field and see what insights arise, Spirit Guide(s) may even be ready to meet you or just be open to guidance on what's present for you now.

There's something mystical about shamanic journeying... traveling to spiritual dimensions, receiving messages from non ordinary reality, even meeting animal or spirit guides who help us on our healing journey be they on the physical, emotional, mental or spiritual level. 

No previous experience is needed as you will be gently guided. Your role is simply to be open and curious - "" the future belongs to the curious!""","Byron Bay, Australia",Wellness
https://www.airbnb.com/experiences/685041,"Regarding Covid:  We will be close for 2.5 hours while keeping 6ft distance as much as practical.  So I expect that you will wear a mask and have been vaccinated.  I will also offer face shields, sanitizer and surgical gloves.

Up to 2 students will learn how to make a single wooden bowl together from beautiful hardwood (ONE bowl per class of 1 or 2 students).  I offer a selection of woods to choose from including cherry, maple, and other hardwoods purchased from me directly on the day of the class.  We will complete ONE finished bowl in 2.5 hours of hands-on instruction.

NOTE!  I can schedule this event any time or day - just let me know what day or time you want.

Other things to note:
No loose clothing and roll up your sleeves, long hair must be tied back.  I will provide all safety equipment and advice.  Plan on getting covered in shavings!  I provide a variety of woods for the bowl you make.  A materials fee of $12 to $30 covers the wood blank - I take cash or credit.","Portland ME, United States",Art and culture
https://www.airbnb.com/experiences/220250,"This 2,5 hrs market tour inside Triana Market -one of the oldest and most charming markets in Sevilla-, will sample the many gastronomic delights of Andalusia and Spain. 
Learn more about many local and seasonal products and taste a mouth-watering lot of foods and flavours such us Iberian ham, different types of olives from Sevilla, Manchego and Andalusian gourmet cheese, seasonal tropical fruits from Granada, traditional sweets, etc. 

Some of our tastings will be accompanied by Spanish - local wines.

Also, discover the fascinating history of the market and meet many vendors that have been there for generations
Other things to note
We encourage you to try everything on the tour as we have selected tastings that best exemplify our local ingredients and cuisine. We can not provide susbtitutions for vegetarians.","Seville, Spain",Food and drink
https://www.airbnb.com/experiences/1758472,"""Stillness. Cindy is alone. Tears slip from beneath her closed eyelids. She feels a prick in her arm and opens her eyes to see a plastic and steel tower beside her. An IV is in her. A jungle of noise surrounds her.""
Interested in writing a book and publishing it, or blogs offered in a variety of genres, will find out more about writing and how to launch their writing career or interests. We'll focus on your specific desires with your writing career each time. The realities of the world of writing are also questions that will be answered, with an emphasis on the financial realities of the average writer, and also, for those seeking to be either full-time and/or part-time writers, what they can realistically earn from the craft and the art of writing. Questions around grants and awards will be answered, plus ways of branching out writing skills to not only various legitimate industries, but also into various legitimate genres such as travel writing, hospitality writing, social media profile writing, adventure writing, and writing about your home country for government and travel purposes or corporate travel purposes, plus for personal use, heritage and ancestry discovery, educational purposes, entertainment purposes, writing screenplays and for television and radio, etc. I have great reviews on Airbnb and LinkedIn. Any questions before booking, please contact me here on Airbnb.
Other things to note
Be prepared to have fun and a great time! I have 5-star ratings for this experience consistently and I will make sure you have a great time!","Toronto, Canada",Art and culture
https://www.airbnb.com/experiences/2058556,"Visita Guiada en el interior del Palacio Real de Madrid.
Como Guia Oficial de Madrid, quiero mostaros una de los monumentos más importantes y emblemáticos de Madrid y acercaros a la Historia de su localización, contaros como fue construido, por qué se considera el Palacio más grande de Europa Occidental, qué secretos se esconden en sus estancias, enseñaros los detalles y maravillas de su decoración, y muchos otras anécdotas de los Reyes y Reinas que lo han habitado.

La visita será en el interior del Palacio Real. Empieza con una explicación en el Patio de Armas del origen de Madrid y la historia del Palacio Real. Seguidamente accedemos a su interior y haremos un recorrido desde la escalera pincipal visitando las estancias de los Reyes y Reinas, gabinete de porcelanas, Comedor de Gala, Salón del Trono, Salón de Columnas, etc y al final el cliente visita la armeria por su cuenta.
Otros aspectos destacables
No se permite entrar al Palacio Real con mochilas, solo con bolsos pequeños. No se permiten el acceso con navajas o nungun tipo de arma blanca o de fuego. Control de temperatura antes de entrar.","Madrid, Spain",Art and culture
https://www.airbnb.com/experiences/898911,"❇️ Top Rated Airbnb experience in Barcelona
Check our Instagram: @cyclingtourbarcelona
We will give you all you need, you will know the best and the most important of the city, we are going to be your personal photographer. We will cycle through the magical city of Barcelona and introduce the places we will visit. Starting with the fantastic work of Gaudí, the architecture of the Gothic, its secrets and its history,  a pass through the Mediterranean coast and the incredible Sagrada Familia, the place that you can't miss! We will finishing tasting tapas in a tipial Spanish restaurant that is also included in the Price. And as we are travellers just like you we believe we can show you just what you came to see! (Instagram: @cyclingtourbarcelona). We will do Photo shooting in each stop with my camera Nikon, you dont have to be worry about photos, we are going to be your personal photographer
Other things to note
It is easy cycling through the city, we choose the pace you can handle. We will provide bicycle and water, don't forget to dress comfortably and choose the right shoes.","Barcelona, Spain",Transportation activities
https://www.airbnb.com/experiences/1854713,"* WINTER TOURS; please dress warmly - the farm is quite windy + we'll be walking up a hill so please make sure you have appropriate footwear. Also, due to the fact that our pigs are spoiled divas, they will NOT go to the pond in inclement weather, so instead - we’ll enjoy our beverages by a fire at the end of our tour. 

You'll start your farm adventure learning about our Alpacas - why we have them, some basic care and handling practices and then we'll move into the pen where you can get up close and feed if you wish - this is not a petting zoo so touching the alpacas is not guaranteed. Sometimes they're groovy with a neck scratch, sometimes they'd rather just a photo opt - either way, you'll be in for quite the experience! 
Next, we'll introduce you to our rescue pigs, Jolene and Billy Ray - they aren't shy to the limelight and would love a belly rub or ear scratch. We'll give you some info on pot bellys and WHY they're one of our fave farm friends. 
We'll finish off the tour with the pigs down by our pond where you can feed them and refresh with a beverage yourself :) 
There will be lots of opportunity for photos, so don't be shy!
Other things to note
Please note that we're a farm that loves on its farm friends but we do not guarantee that the animals are always up for pats or snuggles - we're not a petting zoo.","Peterborough, Canada",Nature and outdoors
https://www.airbnb.com/experiences/1549363,"I invite you to visit an authentic artistic studio in Seville!
My artistic career has been dedicated to a great extend, to teaching and learning printing and engraving techniques. 
I invite you to live the experience of a fun stamping workshop on jelly plate with water-based paints, rollers, stencils, masks and found objects. This is a such fun way of creating backgrounds, art journal pages and other mixed media projects. Also it is a way to create a unique work of art by itself. 
Jelly printing always has an unpredictable aspect. When you apply the paint to the jelly plate, you never really know how it will look on paper. You build layers that will always surprise you!
In our workshop we are going to use typical sevillian images of Velasquez’s Meninas or flamencas full of flounces, and we will try with found objects, to create textures, new color combinations and use DIY stencils or masks to create even more amasing jelly prints. I will teach you also how to make a DIY Jelly plate or you can buy one to take home.

All the material is included in the price and the best thing is: You do not need previous knowledge to achieve magnificent works of Art! You will fall in love with this technique.
Come and discover the Artist that you have got inside you!
Other things to note
It is not necessary to know how to draw or paint. EVERYONE will be able to take home several wonderful and amazing works at the end of the workshop. It can be a family activity, from seven years old. Personalizad attention for a maximum of four people.","Seville, Spain",Art and culture
https://www.airbnb.com/experiences/2232038,"Early morning/ Sunset/ Paddle

Our paddle will begin from the idyllic location of East Fremantle. I will take you on a private kayak experience.

View the ever changing scenery from the protected waters of the Swan River, surrounded by nature. Discover the secluded beaches, natural limestone rock formations, marinas, boating lifestyle, grassy green foreshores for picnics & bbq's, waterfront cafes & restaurants, water sports & luxury waterfront living.

We will paddle on a loop along the northern and southern edges of paradise. This can be at a leisurely, non strenuous pace. The kayaks are very easy to use.

Swimming is also wonderful. 

Spot dolphins, marine and bird life including black swans and pelicans.

See how the lucky Western Australians live at the waters edge. The endorphins will be flowing.

After the paddle, we will take a short walk to a secret spot with spectacular views.
 
Tea/real coffee provided super outdoor style (morning paddle).
Or a beverage (sunset paddle).

You will be in awe of what will be revealed from the water. So close to the city yet another world away. You will be left feeling relaxed and exhilarated at the experience.

Please ask for a different date or time. Less wind will be the nicest paddle.","Perth, Australia",Sports
https://www.airbnb.com/experiences/1147576,"This tour will take you to step into the  real  local spirit way of living. 
*From the starting point: we will ride  towards the seafront all along  the  Barcelona beach and while we get the  breeze of the coast in our faces we will  see less tourist faces and more locals faces
 *As Olimpic volunteer back in Barcelona in 1992 at the Olimpic Port I will let you  know the evolution of the city since the  Olimpic games
*We will ride through the quite port  forum and observe a great panoramic of  the city 
*Once we cross the river Besós Delta, means goodbye Barcelona and welcome  the 4th century city of Badalona (Baetulo  in the roman times) visit to the harbour and its famous pier and the scenary views! 
*We will take the pleasure of biking along the sandy beaches
 *At the main boardwalk we will lock our  ebikes for our 30 min walking tour: Badalona has his own City Hall, shopping street ""Carrer del Mar"", Rambla as well as ""Dalt Vila"" a medieval village in the middle of a big city
 *The best is yet to come because what is  better than going to my favourite ""Chiringuito"" (local name for a beach bar) over there will be served our lunch ""Paella"" or Tapas (national dishes) 
You will have the feeling of a relaxing holiday with the hand of a local guide that was born in here, in Badalona
Other things to note
*The  sun  always  shines  in Barcelona  but  in  case  of  heavy  rain  I  can  arrange  another day  for  you! 
*If you are a large group let me know for a better organisation
*You  can  check  past  guest  photos  in  my  instagram: https://www.instagram.com/ohbarcelonatours?r=nameta","Barcelona, Spain",Transportation activities
https://www.airbnb.com/experiences/2337741,"Amazing surf lessons on the beautiful Gold Coast. Get to know the inns and outs, the secret mechanics to surfing that will make standing up and plaining across the ocean's surface as accessible for you as it is for me! I will teach you ocean safety that you can carry with you for life, and then delve deeper introducing you to a skill that will unlock incredible experiential potential like you never dreamed possible! The ocean is so full of wonderful & incredible moments, it's a must to get to know her so you can play within her expanse whenever you want, comfortably, confidently and safely. Let's do it!","Gold Coast-Tweed, Australia",Sports
